timestamp_ns,source,x_m,y_m,yaw_rad,speed_m_s,wheel_nis,wheel_accepted
1544686280006267819,imu,326.684780,-5.700327,-0.04059161,17.818972,,
1544686280011754702,wheel,326.782255,-5.704285,-0.04056258,17.819827,0.001919,True
1544686280016254772,imu,326.862381,-5.707536,-0.04053878,17.820699,,
1544686280021751695,wheel,326.960149,-5.711502,-0.04053181,17.819478,0.000463,True
1544686280026256508,imu,327.040355,-5.714755,-0.04052609,17.818561,,
1544686280031734673,wheel,327.137583,-5.718702,-0.04058808,17.815466,0.003532,True
1544686280036269156,imu,327.218295,-5.721982,-0.04063939,17.813138,,
1544686280041744003,wheel,327.315239,-5.725934,-0.04079410,17.812672,0.009981,True
1544686280046314084,imu,327.396576,-5.729259,-0.04092324,17.812680,,
1544686280051743485,wheel,327.492880,-5.733212,-0.04107493,17.813285,0.004354,True
1544686280056269938,imu,327.573445,-5.736528,-0.04120139,17.814051,,
1544686280061755016,wheel,327.670782,-5.740544,-0.04121931,17.811232,0.003234,True
1544686280066325772,imu,327.752119,-5.743899,-0.04123425,17.809108,,
1544686280071747580,wheel,327.848679,-5.747881,-0.04121744,17.807899,0.000312,True
1544686280076274407,imu,327.929221,-5.751202,-0.04120340,17.806819,,
1544686280081757814,wheel,328.026821,-5.755225,-0.04119337,17.804388,0.000089,True
1544686280086260836,imu,328.106922,-5.758526,-0.04118514,17.802354,,
1544686280091753178,wheel,328.204490,-5.762547,-0.04116964,17.799472,0.000553,True
1544686280096323888,imu,328.285773,-5.765895,-0.04115675,17.797166,,
1544686280101752343,wheel,328.382623,-5.769881,-0.04116341,17.796559,0.004194,True
1544686280106256208,imu,328.462707,-5.773180,-0.04116894,17.795801,,
1544686280111744499,wheel,328.560033,-5.777192,-0.04118874,17.795278,0.002672,True
1544686280116258608,imu,328.640294,-5.780500,-0.04120502,17.795050,,
1544686280121751594,wheel,328.737667,-5.784520,-0.04128002,17.796546,0.003544,True
1544686280126253689,imu,328.817723,-5.787829,-0.04134150,17.798003,,
1544686280131749114,wheel,328.914598,-5.791844,-0.04139751,17.796734,0.028828,True
1544686280136245531,imu,328.994550,-5.795158,-0.04144334,17.796355,,
1544686280141742016,wheel,329.092254,-5.799208,-0.04141717,17.794647,0.000025,True
1544686280146262385,imu,329.172620,-5.802538,-0.04139565,17.793262,,
1544686280151744289,wheel,329.269902,-5.806565,-0.04132352,17.792937,0.001230,True
1544686280156298239,imu,329.350861,-5.809910,-0.04126360,17.792806,,
1544686280161750826,wheel,329.447295,-5.813892,-0.04122256,17.794352,0.010230,True
1544686280166272708,imu,329.527695,-5.817207,-0.04118853,17.796032,,
1544686280171760976,wheel,329.624943,-5.821217,-0.04120604,17.794948,0.004518,True
1544686280176256551,imu,329.704872,-5.824513,-0.04122038,17.794321,,
1544686280181759904,wheel,329.803326,-5.828574,-0.04128219,17.791562,0.015303,True
1544686280186259015,imu,329.883298,-5.831879,-0.04133271,17.788827,,
1544686280191750312,wheel,329.980998,-5.835920,-0.04136105,17.785793,0.000472,True
1544686280196250020,imu,330.060955,-5.839230,-0.04138427,17.783222,,
1544686280201745420,wheel,330.159127,-5.843290,-0.04133390,17.783106,0.011308,True
1544686280206311765,imu,330.240260,-5.846643,-0.04129205,17.782589,,
1544686280211744539,wheel,330.336293,-5.850612,-0.04124779,17.782538,0.009802,True
1544686280216350021,imu,330.418121,-5.853987,-0.04121027,17.782894,,
1544686280221746048,wheel,330.513469,-5.857923,-0.04123690,17.781317,0.011039,True
1544686280226250816,imu,330.593500,-5.861226,-0.04125912,17.780417,,
1544686280231758523,wheel,330.691139,-5.865258,-0.04125906,17.777066,0.001566,True
1544686280236269341,imu,330.771254,-5.868565,-0.04125901,17.774475,,
1544686280241740797,wheel,330.867841,-5.872550,-0.04115631,17.773277,0.013554,True
1544686280246245806,imu,330.947840,-5.875841,-0.04107175,17.772746,,
1544686280251759242,wheel,331.045241,-5.879843,-0.04099382,17.773759,0.010434,True
1544686280256264298,imu,331.125248,-5.883122,-0.04093014,17.774983,,
1544686280261748398,wheel,331.222872,-5.887120,-0.04094903,17.776705,0.001972,True
1544686280266244430,imu,331.302733,-5.890392,-0.04096451,17.777944,,
1544686280271755113,wheel,331.400306,-5.894396,-0.04102242,17.773821,0.003657,True
1544686280276318229,imu,331.481335,-5.897724,-0.04107038,17.770645,,
1544686280281760918,wheel,331.578449,-5.901712,-0.04107364,17.769009,0.009283,True
1544686280286256447,imu,331.658259,-5.904992,-0.04107633,17.767280,,
1544686280291751994,wheel,331.756088,-5.909005,-0.04093209,17.768787,0.002862,True
1544686280296269709,imu,331.836298,-5.912285,-0.04081352,17.769816,,
1544686280301757110,wheel,331.933729,-5.916256,-0.04065155,17.770409,0.000000,True
1544686280306267803,imu,332.013821,-5.919508,-0.04051841,17.770896,,
1544686280311744550,wheel,332.110919,-5.923446,-0.04052890,17.768073,0.000799,True
1544686280316263799,imu,332.191146,-5.926699,-0.04053755,17.765854,,
1544686280321743087,wheel,332.288123,-5.930640,-0.04065881,17.761911,0.003078,True
1544686280326274401,imu,332.368534,-5.933915,-0.04075909,17.758868,,
1544686280331747137,wheel,332.465317,-5.937864,-0.04078081,17.756416,0.004106,True
1544686280336274200,imu,332.545631,-5.941142,-0.04079878,17.754639,,
1544686280341752742,wheel,332.642487,-5.945092,-0.04068639,17.755178,0.004492,True
1544686280346251188,imu,332.722294,-5.948337,-0.04059410,17.755882,,
1544686280351737416,wheel,332.819641,-5.952285,-0.04047182,17.758008,0.000003,True
1544686280356253918,imu,332.899784,-5.955526,-0.04037115,17.759751,,
1544686280361744712,wheel,332.997280,-5.959462,-0.04032817,17.760834,0.000133,True
1544686280366249024,imu,333.077217,-5.962686,-0.04029292,17.761678,,
1544686280371744887,wheel,333.173973,-5.966591,-0.04031971,17.761578,0.024536,True
1544686280376253537,imu,333.253990,-5.969820,-0.04034168,17.762106,,
1544686280381753570,wheel,333.351624,-5.973761,-0.04035727,17.761874,0.000020,True
1544686280386268780,imu,333.431757,-5.976997,-0.04037007,17.761667,,
1544686280391742067,wheel,333.528326,-5.980899,-0.04035998,17.760530,0.012766,True
1544686280396269446,imu,333.608668,-5.984143,-0.04035163,17.760033,,
1544686280401743146,wheel,333.705970,-5.988071,-0.04034852,17.761161,0.001093,True
1544686280406246765,imu,333.785896,-5.991298,-0.04034597,17.761960,,
1544686280411751235,wheel,333.883362,-5.995233,-0.04034903,17.764397,0.002160,True
1544686280416310927,imu,333.964301,-5.998501,-0.04035156,17.766600,,
1544686280421763194,wheel,334.060777,-6.002395,-0.04031147,17.765379,0.003873,True
1544686280426257399,imu,334.140552,-6.005611,-0.04027843,17.764617,,
1544686280431753864,wheel,334.237969,-6.009536,-0.04024418,17.762210,0.000785,True
1544686280436285628,imu,334.318394,-6.012773,-0.04021593,17.760334,,
1544686280441741204,wheel,334.414663,-6.016650,-0.04025261,17.761016,0.012065,True
1544686280446259409,imu,334.494848,-6.019881,-0.04028298,17.762013,,
1544686280451763897,wheel,334.592044,-6.023803,-0.04035336,17.765948,0.010311,True
1544686280456245605,imu,334.671609,-6.027018,-0.04041066,17.769544,,
1544686280461744055,wheel,334.768974,-6.030956,-0.04043056,17.768863,0.002690,True
1544686280466244049,imu,334.848868,-6.034189,-0.04044684,17.768508,,
1544686280471750425,wheel,334.946187,-6.038128,-0.04043854,17.762862,0.007274,True
1544686280476238296,imu,335.025830,-6.041350,-0.04043178,17.758591,,
1544686280481743340,wheel,335.122908,-6.045279,-0.04042932,17.756147,0.014378,True
1544686280486271872,imu,335.203248,-6.048529,-0.04042729,17.754605,,
1544686280491772976,wheel,335.300051,-6.052448,-0.04045196,17.759065,0.025684,True
1544686280496253101,imu,335.379559,-6.055667,-0.04047204,17.763316,,
1544686280501764089,wheel,335.477423,-6.059630,-0.04047465,17.767486,0.000063,True
1544686280506312498,imu,335.558178,-6.062900,-0.04047680,17.770896,,
1544686280511821940,wheel,335.655074,-6.066826,-0.04044114,17.770127,0.034843,True
1544686280516285880,imu,335.734334,-6.070032,-0.04041224,17.770223,,
1544686280521753350,wheel,335.832722,-6.074007,-0.04043285,17.772016,0.068566,True
1544686280526253116,imu,335.912628,-6.077240,-0.04044981,17.772469,,
1544686280531748482,wheel,336.010121,-6.081191,-0.04053487,17.773925,0.000377,True
1544686280536240621,imu,336.089901,-6.084429,-0.04060441,17.775191,,
1544686280541746621,wheel,336.187294,-6.088391,-0.04068474,17.774364,0.006255,True
1544686280546254163,imu,336.267346,-6.091652,-0.04075050,17.773995,,
1544686280551747427,wheel,336.364462,-6.095612,-0.04073119,17.774285,0.007820,True
1544686280556277926,imu,336.444923,-6.098891,-0.04071526,17.774870,,
1544686280561747098,wheel,336.541399,-6.102819,-0.04063739,17.773712,0.017222,True
1544686280566328912,imu,336.622767,-6.106125,-0.04057215,17.773263,,
1544686280571746512,wheel,336.718317,-6.110003,-0.04051942,17.775272,0.017810,True
1544686280576271362,imu,336.798686,-6.113259,-0.04047539,17.777479,,
1544686280581740411,wheel,336.895215,-6.117173,-0.04053481,17.781400,0.015896,True
1544686280586281816,imu,336.975910,-6.120448,-0.04058414,17.785153,,
1544686280591747915,wheel,337.072343,-6.124369,-0.04065842,17.789800,0.020565,True
1544686280596309742,imu,337.153440,-6.127671,-0.04072041,17.794246,,
1544686280601755379,wheel,337.249027,-6.131571,-0.04077559,17.793778,0.061122,True
1544686280606287192,imu,337.329599,-6.134860,-0.04082151,17.794365,,
1544686280611786038,wheel,337.426444,-6.138821,-0.04087042,17.793178,0.034034,True
1544686280616245758,imu,337.505729,-6.142064,-0.04091009,17.792926,,
1544686280621756627,wheel,337.604063,-6.146090,-0.04093456,17.796988,0.004943,True
1544686280626234632,imu,337.683698,-6.149352,-0.04095445,17.800017,,
1544686280631758557,wheel,337.781690,-6.153369,-0.04097000,17.801787,0.002665,True
1544686280636237813,imu,337.861365,-6.156636,-0.04098261,17.803421,,
1544686280641752235,wheel,337.959326,-6.160652,-0.04095503,17.804132,0.000720,True
1544686280646282392,imu,338.039916,-6.163953,-0.04093238,17.804820,,
1544686280651753131,wheel,338.136230,-6.167901,-0.04093549,17.807962,0.041787,True
1544686280656249206,imu,338.216236,-6.171178,-0.04093804,17.811342,,
1544686280661762591,wheel,338.313844,-6.175181,-0.04101537,17.814683,0.010902,True
1544686280666233399,imu,338.393429,-6.178449,-0.04107807,17.817794,,
1544686280671762913,wheel,338.491262,-6.182478,-0.04120431,17.814992,0.014499,True
1544686280676239432,imu,338.570939,-6.185767,-0.04130651,17.813187,,
1544686280681755897,wheel,338.668907,-6.189821,-0.04138367,17.813515,0.001867,True
1544686280686241065,imu,338.748736,-6.193129,-0.04144641,17.813949,,
1544686280691784499,wheel,338.846506,-6.197184,-0.04140409,17.819896,0.033496,True
1544686280696247154,imu,338.925974,-6.200475,-0.04137003,17.825383,,
1544686280701757641,wheel,339.024111,-6.204536,-0.04135316,17.828944,0.000010,True
1544686280706252741,imu,339.104192,-6.207849,-0.04133940,17.831861,,
1544686280711757994,wheel,339.201786,-6.211891,-0.04141414,17.826480,0.009142,True
1544686280716223565,imu,339.281314,-6.215189,-0.04147477,17.822484,,
1544686280721759487,wheel,339.379687,-6.219277,-0.04158435,17.820854,0.001631,True
1544686280726243601,imu,339.459526,-6.222603,-0.04167312,17.819689,,
1544686280731764329,wheel,339.557996,-6.226711,-0.04173735,17.826726,0.001017,True
1544686280736227984,imu,339.637512,-6.230034,-0.04178927,17.832293,,
1544686280741760888,wheel,339.735843,-6.234149,-0.04183970,17.834934,0.002604,True
1544686280746227427,imu,339.815439,-6.237483,-0.04188040,17.837261,,
1544686280751763693,wheel,339.913751,-6.241606,-0.04193236,17.832316,0.004640,True
1544686280756223573,imu,339.993202,-6.244941,-0.04197422,17.828593,,
1544686280761758032,wheel,340.091878,-6.249088,-0.04202787,17.828219,0.000340,True
1544686280766244715,imu,340.171796,-6.252450,-0.04207136,17.827845,,
1544686280771760976,wheel,340.269474,-6.256566,-0.04210285,17.833549,0.014178,True
1544686280776231538,imu,340.349141,-6.259923,-0.04212838,17.838629,,
1544686280781765329,wheel,340.447092,-6.264054,-0.04212536,17.839602,0.018568,True
1544686280786288645,imu,340.527718,-6.267452,-0.04212290,17.840926,,
1544686280791765389,wheel,340.625687,-6.271581,-0.04214336,17.840319,0.004860,True
1544686280796243784,imu,340.705510,-6.274948,-0.04216009,17.839552,,
1544686280801762641,wheel,340.803290,-6.279078,-0.04222453,17.844369,0.014515,True
1544686280806272473,imu,340.883703,-6.282477,-0.04227718,17.848773,,
1544686280811763801,wheel,340.981133,-6.286605,-0.04237124,17.851681,0.010231,True
1544686280816239615,imu,341.060968,-6.289993,-0.04244791,17.854443,,
1544686280821775215,wheel,341.159012,-6.294162,-0.04250915,17.852651,0.019526,True
1544686280826241642,imu,341.238676,-6.297553,-0.04255855,17.851741,,
1544686280831767538,wheel,341.337361,-6.301758,-0.04261406,17.852389,0.000637,True
1544686280836276894,imu,341.417791,-6.305189,-0.04265935,17.852820,,
1544686280841756086,wheel,341.515648,-6.309368,-0.04270005,17.861323,0.000435,True
1544686280846233391,imu,341.595561,-6.312783,-0.04273330,17.868190,,
1544686280851777550,wheel,341.693973,-6.316993,-0.04273169,17.869463,0.012886,True
1544686280856226517,imu,341.773404,-6.320389,-0.04273040,17.870917,,
1544686280861756464,wheel,341.872344,-6.324617,-0.04269081,17.867521,0.001851,True
1544686280866254885,imu,341.952640,-6.328046,-0.04265861,17.864592,,
1544686280871779762,wheel,342.049986,-6.332207,-0.04269211,17.864402,0.064315,True
1544686280876226396,imu,342.129352,-6.335598,-0.04271907,17.865218,,
1544686280881764258,wheel,342.228273,-6.339833,-0.04286247,17.873631,0.000113,True
1544686280886270438,imu,342.308756,-6.343290,-0.04297916,17.880435,,
1544686280891786113,wheel,342.406095,-6.347485,-0.04307238,17.884822,0.058352,True
1544686280896271752,imu,342.486256,-6.350943,-0.04314819,17.889323,,
1544686280901768675,wheel,342.584187,-6.355170,-0.04310906,17.889898,0.003996,True
1544686280906276127,imu,342.664752,-6.358644,-0.04307698,17.890615,,
1544686280911792072,wheel,342.762745,-6.362866,-0.04300738,17.894236,0.014949,True
1544686280916222817,imu,342.841964,-6.366273,-0.04295147,17.897611,,
1544686280921774378,wheel,342.941280,-6.370542,-0.04296395,17.903687,0.000039,True
1544686280926270277,imu,343.021710,-6.374000,-0.04297405,17.908583,,
1544686280931789339,wheel,343.119383,-6.378210,-0.04309959,17.907626,0.046200,True
1544686280936233785,imu,343.198899,-6.381643,-0.04320069,17.907678,,
1544686280941765536,wheel,343.297735,-6.385922,-0.04331594,17.906794,0.000679,True
1544686280946219434,imu,343.377413,-6.389379,-0.04340873,17.906182,,
1544686280951769719,wheel,343.476282,-6.393675,-0.04341652,17.911176,0.007653,True
1544686280956237675,imu,343.556243,-6.397149,-0.04342280,17.915531,,
1544686280961782972,wheel,343.655304,-6.401455,-0.04343455,17.919409,0.001651,True
1544686280966233022,imu,343.734979,-6.404918,-0.04344399,17.922676,,
1544686280971768953,wheel,343.833880,-6.409221,-0.04350710,17.922501,0.002006,True
1544686280976263124,imu,343.914350,-6.412727,-0.04355834,17.922531,,
1544686280981766836,wheel,344.012190,-6.416995,-0.04358130,17.926748,0.020795,True
1544686280986221111,imu,344.091974,-6.420475,-0.04359988,17.930715,,
1544686280991766878,wheel,344.190721,-6.424785,-0.04360256,17.936358,0.015182,True
1544686280996235138,imu,344.270800,-6.428279,-0.04360472,17.941376,,
1544686281001761630,wheel,344.369299,-6.432580,-0.04364012,17.940054,0.012461,True
1544686281006224077,imu,344.449278,-6.436074,-0.04366870,17.939414,,
1544686281011769332,wheel,344.547891,-6.440388,-0.04371882,17.937823,0.023610,True
1544686281016269288,imu,344.628532,-6.443918,-0.04375949,17.937125,,
1544686281021767698,wheel,344.726435,-6.448209,-0.04381116,17.942210,0.016629,True
1544686281026222139,imu,344.806291,-6.451712,-0.04385302,17.946826,,
1544686281031772443,wheel,344.904967,-6.456047,-0.04389946,17.951668,0.029196,True
1544686281036233288,imu,344.984980,-6.459563,-0.04393678,17.956212,,
1544686281041784458,wheel,345.084253,-6.463929,-0.04393164,17.956048,0.003828,True
1544686281046254818,imu,345.164445,-6.467454,-0.04392750,17.956153,,
1544686281051770580,wheel,345.263065,-6.471789,-0.04391124,17.956633,0.004326,True
1544686281056241670,imu,345.343275,-6.475313,-0.04389805,17.957275,,
1544686281061795513,wheel,345.441613,-6.479638,-0.04391731,17.961451,0.069079,True
1544686281066244491,imu,345.521456,-6.483147,-0.04393274,17.965797,,
1544686281071770580,wheel,345.620883,-6.487520,-0.04399268,17.968093,0.002242,True
1544686281076223815,imu,345.700825,-6.491041,-0.04404099,17.969763,,
1544686281081773707,wheel,345.799962,-6.495414,-0.04408963,17.965741,0.009482,True
1544686281086266067,imu,345.880586,-6.498973,-0.04412901,17.962859,,
1544686281091767875,wheel,345.978318,-6.503292,-0.04412896,17.960991,0.039873,True
1544686281096212088,imu,346.058061,-6.506813,-0.04412892,17.960248,,
1544686281101777059,wheel,346.157329,-6.511194,-0.04404784,17.966304,0.014471,True
1544686281106255530,imu,346.237725,-6.514735,-0.04398259,17.971637,,
1544686281111777057,wheel,346.335864,-6.519056,-0.04395618,17.975774,0.040912,True
1544686281116316912,imu,346.417402,-6.522642,-0.04393447,17.979966,,
1544686281121778500,wheel,346.515146,-6.526944,-0.04401689,17.980205,0.005226,True
1544686281126208263,imu,346.594718,-6.530452,-0.04408373,17.980677,,
1544686281131774840,wheel,346.694183,-6.534845,-0.04415763,17.982824,0.011494,True
1544686281136249220,imu,346.774572,-6.538399,-0.04421702,17.984959,,
1544686281141784098,wheel,346.873459,-6.542774,-0.04416711,17.986611,0.012852,True
1544686281146224313,imu,346.953249,-6.546298,-0.04412707,17.988368,,
1544686281151771149,wheel,347.052299,-6.550669,-0.04403566,17.984207,0.015509,True
1544686281156262919,imu,347.132995,-6.554222,-0.04396164,17.981317,,
1544686281161774483,wheel,347.231606,-6.558561,-0.04395980,17.980324,0.006304,True
1544686281166216533,imu,347.311397,-6.562071,-0.04395832,17.979828,,
1544686281171777606,wheel,347.410376,-6.566430,-0.04401104,17.986338,0.034850,True
1544686281176211417,imu,347.490060,-6.569941,-0.04405307,17.992235,,
1544686281181783475,wheel,347.589618,-6.574332,-0.04406425,17.997508,0.015144,True
